1641126070084684288 0.872710399 -0.014908516 0.162420515 -0.026871653 -0.095951276 -0.040281095 0.994207574
1641126070284561408 0.942173708 -0.021838905 0.303771847 -0.029519451 -0.154226384 -0.060302985 0.985751680
1641126070484649984 1.051005638 -0.041069703 0.254991232 -0.005436910 -0.114290525 -0.074517966 0.990633731
1641126070685077760 1.151432615 -0.059273522 0.192190506 0.020589309 -0.073961924 -0.090976273 0.992889234
1641126070885631232 1.224072898 -0.075725554 0.159447602 0.023603254 -0.054566173 -0.110354087 0.992112592
1641126071086142976 1.288640684 -0.094196843 0.134154834 0.016807827 -0.041193030 -0.130212184 0.990487465
1641126071284770816 1.404371396 0.026685721 0.141901098 0.017920953 -0.045175140 -0.142398784 0.988615513
1641126071484888064 1.478893990 0.016122668 0.139305269 0.014856580 -0.040991218 -0.161095097 0.985975340
1641126071684799232 1.537038238 0.015014165 0.132141093 0.013026118 -0.035034182 -0.179957297 0.982964037
1641126071884781568 1.569706898 -0.000560059 0.121443757 0.009998921 -0.028076314 -0.198391105 0.979669695
1641126072084742912 1.618727199 0.001253292 0.119577916 0.008717252 -0.023092011 -0.217147272 0.975826742
1641126072284999680 1.663658081 0.013324127 0.119979486 0.009881664 -0.019169845 -0.231672019 0.972554855
1641126072484955392 1.668281488 0.058213441 0.120494841 0.008848357 -0.019325934 -0.239719768 0.970609421
1641126072685018624 1.652259568 0.061161894 0.116099246 0.007380954 -0.015496751 -0.254597585 0.966894742
1641126072884523520 1.642807646 0.073572869 0.115561509 0.004995231 -0.013777887 -0.271480743 0.962332283
1641126073085082880 1.649146300 0.087507304 0.117139680 0.003193959 -0.014450568 -0.287113229 0.957782320
1641126073284539648 1.640781059 0.071740293 0.115094452 0.002814085 -0.012019665 -0.304474389 0.952440526
1641126073484891904 1.621602199 0.050922897 0.115774092 0.002041902 -0.008653988 -0.321824518 0.946757582
1641126073684606720 1.603388852 0.059664588 0.113712447 0.001364545 -0.003802608 -0.338220561 0.941058197
1641126073884537600 1.589881053 0.080055750 0.111450016 -0.000162308 -0.000853482 -0.354589866 0.935021536
1641126074084466176 1.582212021 0.089668687 0.111993611 -0.000532404 -0.001292249 -0.370457089 0.928848530
1641126074285080320 1.569595723 0.089273661 0.111307934 -0.000395211 -0.001046390 -0.388889256 0.921283830
1641126074486943232 1.562121145 0.091480712 0.111982103 -0.000394579 0.000771221 -0.406695320 0.913563444
1641126074685956352 1.559748903 0.109236970 0.110349245 -0.000765501 0.001202419 -0.423199741 0.906035290
1641126074882641408 1.540289061 0.111239502 0.109306607 -0.000931227 0.000133905 -0.441574261 0.897224212
1641126075084607488 1.524873425 0.119631948 0.111601181 -0.000587873 0.001842154 -0.458516436 0.888683824
1641126075284407808 1.521902887 0.141049158 0.111637852 -0.001016957 0.003500053 -0.475934519 0.879473165
1641126075484973568 1.509337005 0.161630991 0.112965492 -0.001045148 0.003822653 -0.492921179 0.870064944
1641126075685409024 1.494799733 0.174212327 0.116951348 -0.000674227 0.002953512 -0.509515583 0.860456096
1641126075885032960 1.479713789 0.186634551 0.117896653 -0.000938049 0.002741834 -0.526513890 0.850161588
1641126076084427520 1.466357094 0.198084285 0.118222772 -0.000871827 0.002561374 -0.542768808 0.839877789
1641126076284684032 1.458784961 0.219418232 0.119584501 -0.001341774 0.003148199 -0.559777117 0.828636149
1641126076484476928 1.460618449 0.240556423 0.122059113 -0.002052894 0.003773956 -0.574822955 0.818266529
1641126076684315648 1.468027763 0.239331327 0.122098036 -0.001997633 0.004246749 -0.593672236 0.804693265
1641126076884566528 1.474395506 0.233469665 0.121835807 -0.002447022 0.003384908 -0.615814335 0.787880231
1641126077084676864 1.491053450 0.222029108 0.120584654 -0.002793166 0.003870510 -0.643924390 0.765074243
1641126077284442624 1.511701917 0.204801461 0.119538056 -0.002892395 0.002474970 -0.673355363 0.739309180
1641126077484152320 1.528953014 0.177526316 0.118261041 -0.003296627 0.002304205 -0.700463461 0.713676931
1641126077687792640 1.544819179 0.133492407 0.116377388 -0.004107489 0.001448318 -0.725336802 0.688380385
1641126077885360640 1.564264166 0.080282907 0.114305463 -0.004336667 0.001681571 -0.748449711 0.663175237
1641126078085509888 1.575798474 0.023160487 0.110600989 -0.004520888 0.001360732 -0.769772092 0.638301368
1641126078284988928 1.583940933 -0.047889505 0.105962272 -0.004087407 0.000551719 -0.784059369 0.620672131
1641126078484297216 1.607512440 -0.124710215 0.101006275 -0.003481265 0.000768299 -0.793567168 0.608472219
1641126078684516352 1.626904129 -0.212568625 0.096925304 -0.002641486 0.001033324 -0.802656040 0.596435442
1641126078884910080 1.595284562 -0.360987738 0.095453845 -0.003220023 0.000120106 -0.807517327 0.589835048
1641126079084802816 1.552346853 -0.491970110 0.094268074 -0.003273789 -0.001460184 -0.810420146 0.585838150
1641126079284983296 1.519539477 -0.586543791 0.095640197 -0.003102899 -0.002521039 -0.813435673 0.581641146
1641126079484858112 1.488273836 -0.711857296 0.098415287 -0.003424495 -0.002914432 -0.816494563 0.577335611
1641126079685306112 1.462486788 -0.796267902 0.101224554 -0.002692933 -0.002297486 -0.819436914 0.573158454
1641126079884572416 1.429473244 -0.893728113 0.104022742 -0.002768926 -0.002244202 -0.821985644 0.569497057
1641126080085732096 1.392972980 -1.004690472 0.106457701 -0.003142693 -0.002287144 -0.824511857 0.565831327
1641126080286088448 1.371653353 -1.081842293 0.107293835 -0.003189776 -0.001665360 -0.828389080 0.560141575
1641126080485743104 1.370333131 -1.138394739 0.105696328 -0.002721037 -0.001110148 -0.832406453 0.554157794
1641126080684620288 1.388628039 -1.162662463 0.105379998 -0.003519223 -0.001398469 -0.834393196 0.551156650
1641126080884192768 1.398556927 -1.169008573 0.106383463 -0.003351650 -0.001237479 -0.835439476 0.549570848
1641126081084843008 1.400283076 -1.173081670 0.105558896 -0.003618840 -0.001241844 -0.837190643 0.546897787
1641126081284698112 1.402942796 -1.174873591 0.103773412 -0.003597216 -0.001288862 -0.842128612 0.539263201
1641126081485024256 1.402288072 -1.211454494 0.103952451 -0.004046369 -0.001302968 -0.850562249 0.525857195
1641126081684432896 1.393605564 -1.263924876 0.104097331 -0.004546428 -0.001250478 -0.865950461 0.500107553
1641126081882946816 1.388843480 -1.272090653 0.103364596 0.004452042 0.000863873 0.884239699 -0.467011335
1641126082084131072 1.368665383 -1.317842588 0.101496710 0.004718660 0.000550198 0.902284025 -0.431115960
1641126082283565568 1.347162301 -1.356055585 0.102202495 0.004227242 -0.000184165 0.912691343 -0.408627715
1641126082484481536 1.322402775 -1.403401669 0.102891983 0.003490588 -0.000870993 0.921208728 -0.389052099
1641126082684857088 1.296212296 -1.448620607 0.101274493 0.003204798 -0.001486111 0.929644257 -0.368441414
1641126082884370432 1.263597150 -1.490807532 0.099856008 0.003307480 -0.001643161 0.937512971 -0.347930724
1641126083084505088 1.243567557 -1.517397526 0.098630549 0.002592412 -0.001869700 0.944087618 -0.329679168
1641126083284699392 1.227736382 -1.536464236 0.097095112 0.003063376 -0.001362544 0.950291382 -0.311343940
1641126083485038848 1.221600613 -1.547550706 0.095142991 0.003202049 -0.001403305 0.956689933 -0.291087874
1641126083684390656 1.208357906 -1.561935525 0.094294017 0.003616936 -0.001177025 0.962635198 -0.270774829
1641126083884309760 1.192299376 -1.577054001 0.095160714 0.004070438 -0.000695850 0.968124768 -0.250434386
1641126084084204288 1.183535722 -1.583808161 0.095314409 0.003883514 -0.000777828 0.973253544 -0.229699485
1641126084284551424 1.171316620 -1.594393546 0.096080139 0.003534575 -0.000799430 0.978050778 -0.208335169
1641126084484270080 1.152959115 -1.612458466 0.094972524 0.003219677 -0.000901577 0.982386066 -0.186832650
1641126084684932352 1.136145625 -1.630014042 0.094718972 0.003324807 -0.001193356 0.985945299 -0.167031102
1641126084886583552 1.102059681 -1.650628353 0.096407626 0.003178040 -0.001137380 0.987462162 -0.157819786
1641126085091504128 1.053850028 -1.673258663 0.097968290 0.003794230 -0.000940642 0.988515916 -0.151066218
1641126085286929152 0.984070218 -1.696882732 0.099879144 0.003558888 -0.001401357 0.989218080 -0.146400003
1641126085484413440 0.892645534 -1.734659687 0.099065909 0.001182535 -0.001660169 0.989855399 -0.142063841
1641126085684583680 0.873239449 -1.743560048 0.098120613 0.002177882 -0.000950819 0.990299735 -0.138927276
1641126085884773376 0.874277546 -1.744550756 0.096441364 0.002186210 -0.000693300 0.990419340 -0.138073423
1641126086084574464 0.881428163 -1.740250406 0.096732914 0.002312725 -0.000979694 0.990425845 -0.138022961
1641126086282773248 0.917502880 -1.723712990 0.096959857 0.002905849 -0.001153740 0.990417023 -0.138073696
1641126086484388096 0.918181515 -1.719715574 0.096795496 0.003132240 -0.001224859 0.990397300 -0.138209541
1641126086685387520 0.914018535 -1.722067145 0.096692348 0.003007499 -0.001140651 0.991237909 -0.132049463
1641126086884490240 0.922752323 -1.719356674 0.096321767 0.003688996 -0.001585285 0.993182539 -0.116500312
1641126087084026368 0.923867119 -1.720380961 0.098719541 0.003745534 -0.001826891 0.995066999 -0.099117614
